,Tweets,Subjectivity,Polarity,country,region
5," Brother, please help me understand how things are done in 🇺🇸. When democrats and republicans are both in a single government, can a minister issue a political statement while exercising ?  A political statement like this one ☝️ from our Finance Minister?",0.13809523809523808,-0.023809523809523808,Kenya,ex-British Colony
6,"To our government,how did tea sector market Kenya in the world,how did tea sector improve image of Africa ,how did tea help us negotiate across the globe.
Coffee sector.
Same us tea but more worse.
Coffee plants were allover,many kenyans were employed,many houses improved living",0.4083333333333334,0.033333333333333326,Kenya,ex-British Colony
7,"Dear Mr.President Ruto,these are four areas to be addressed urgently inorder to revive our economy.
Where did cattle dip go,how many cattle dips did we have, how many kenyans were  employed ,how much tax was received by Kenyan government.
Tea sector.
How much tea sector fetched",0.35,0.35,Kenya,ex-British Colony
8,It's ironical how our government sends troop for peace keeping missions in other countries whereas in our own country bandits in areas such are kerio valley Turkana Baringo westpokot are attacking and killing innocent Kenyans and stealing livestock's,0.64375,0.24375,Kenya,ex-British Colony
9,The introduction of bank charges is the worst decision  made by our new Government. When the economy is at its lowest https//t.co/7216EBIqH6,0.7272727272727273,-0.4318181818181818,Kenya,ex-British Colony
10,"Well, well, ladies and gentlemen, our honourable government has done the thing   https//t.co/yvZh72qWhz",0.0,0.0,Kenya,ex-British Colony
11,The government should sponsor local photographers into our parks. Documenting our wildlife is 5star advertising...,0.0,0.0,Kenya,ex-British Colony
12,This is a way of brewing  rotten future and downfall for our country just imagine people will be engaging in looting then side with the government for safety !!😳 https//t.co/PwXKY7wxSG,0.4125,0.3125,Kenya,ex-British Colony
13,"Today I have passed by my alma mater; Ndili Primary School to inspect how our project is going on.

We planted these beautiful flower trees two years ago and look, these have survived.

Let us endeavour to plant more trees in our homes, places of worship ,outside government https//t.co/SXDg2Aa718",0.5125,0.4375,Kenya,ex-British Colony
14,Instead of people criticizing the president why don’t you give ideas on how we can improve our economy.what you should know is that government is made of you and me https//t.co/4Q11xfXsf5,0.0,0.0,Kenya,ex-British Colony
15,"  3. Am sure if you establish one in isiolo it will have a high flow/volume facility

4. Are you saying we shouldn't benefit from government projects because of our population size.",0.7144444444444444,0.33,Kenya,ex-British Colony
16," The 4th Government had inherited a dilapidated economy and the 5th Government blames the 4th for dilapidation
See The irony is  that the 4th and the 5th were in one Government but this wasn't the 4th fault
Our foundation is the question",0.0,0.0,Kenya,ex-British Colony
17, UDA government should just release  all criminals in our jails so that freedom can be everywhere..,0.0,0.0,Kenya,ex-British Colony
18, Our government isn’t for the people.,0.0,0.0,Kenya,ex-British Colony
19," it has now made electricity bill unbearable , government taxes EPRA is puting to cutomers are more that coat of units consumed. The Huster has to act first because this has never happened in our history . Ho will investors come?",0.41666666666666663,0.375,Kenya,ex-British Colony
20," The subsidies were beneficial to a small cabal of people, the government should create a fair balance which is difficult but it has to be done. Focus should how to make our economy competitive again.",0.7666666666666666,-0.01666666666666668,Kenya,ex-British Colony
21,"Kefa @clown22 @Festusjrn  Developing Countries have leaders who have self interest. I always see tweeps from Nigerian, Ghana, SA, Tanzania, UG complaining meaning government officials like CS, PS, County Cs and PSs are just there for money. For example in my county I've never seen our CS for Agriculture.",0.0,0.0,Kenya,ex-British Colony
22,"Kefa  @Festusjrn  for the money they spent in the project, which our government claimed the compensation amount was inflated. Basically the demise of the project is a question of leadership and transparency. Something that has is lacking to date.",0.1,-0.1,Kenya,ex-British Colony
23,"Kefa  @Festusjrn  That's what they want you to believe. I saw that documentary, said that the company was in a wrangle with Kenyan govnt over finances. Our government had allegedly given less funding, the company decided to go to Nigeria instead. Now the company wants to be compensated",0.06666666666666668,-0.016666666666666663,Kenya,ex-British Colony
24, Use the same energy to fight cartels within our government,0.125,0.0,Kenya,ex-British Colony
25,Everyone agrees that our government cannot afford subsidies on consumption but they want the subsidies to remain.,0.0,0.0,Kenya,ex-British Colony
26, We are Africa and Africa is our business. Freedom for every hustler that the government promised is finally paying off.,1.0,0.0,Kenya,ex-British Colony
27,"Fully agree. Our people don't need a wealthy government. They need a wealthy economy - an economy where people have valuable money in their pocket to spend. The customer of Kenyan businesses - especially small business - is Kenyans, not the government. https//t.co/euFFXn3uJ6",0.9333333333333332,0.16666666666666666,Kenya,ex-British Colony
28," mavERIC Btw, this explains a lot. I have lots of age mates who, going by government documents, are at least 5 years younger than I am 🤣🤣 In our class in primary, I was the youngest. Somehow, over the years, I've turned out to be one of the oldest. Watu miaka yao imepungua",0.3,0.03333333333333335,Kenya,ex-British Colony
29,"macharia Bro I thought RAILA was the one responsible for life being unbearable 😂 😂 
This is our government and the president is ours 
No running back to dynasty 
Happy new year my brother",0.5011363636363636,0.28409090909090906,Kenya,ex-British Colony
30,"A Muslim governor-Nassir  must follow a Christian president-Nabii Ruto to the church to express political maturity and eagerness to work with the government for goodies

Must our governors act this desperate to receive ""goodies"" from the government

TOUGH TIMES!!!! https//t.co/WoNhNNfXzl",0.4833333333333334,-0.38735894097222223,Kenya,ex-British Colony
31,What does the government plan to do with the money its saving at the detriment of our survival?,0.0,0.0,Kenya,ex-British Colony
32, This kind of corruption is very common in our country from several decades in all governments assigned public works from gram panchayat level to state level wirks. Why specifically to current Bomnai government alone ? It is politically motivated news. Stop this drama,0.3527777777777778,0.034999999999999996,Kenya,ex-British Colony
33," On the same breath, please also abolish CDF. Its a subsidy of some sort. Let all executive functions be handled by the counties and the National government as per our constitution.",0.125,0.0,Kenya,ex-British Colony
